magnitude,depth_km,lat,lng,dist_to_coast_km,central_pressure_hpa,max_wind_knots,wave_intensity,label
4.7,66.2,38.81,141.742,86.65529514198006,,,,earthquake
5.3,94.8,31.125,140.338,796.826279964574,,,,earthquake
4.6,46.2,38.253,142.09,92.99267370720831,,,,earthquake
4.9,61.7,35.878,140.758,266.89845565076723,,,,earthquake
4.5,46.6,36.869,140.945,155.81065159023538,,,,earthquake
4.8,148.2,43.514,144.455,650.4552521029115,,,,earthquake
4.6,37.8,39.78,143.337,260.98475441646315,,,,earthquake
4.8,37.4,37.572,142.187,128.02461809102405,,,,earthquake
4.8,48.1,37.038,141.011,136.86434423376,,,,earthquake
4.9,117.5,35.812,139.347,311.1327804265811,,,,earthquake
4.9,20.4,32.008,141.804,699.7538687611565,,,,earthquake
4.7,63.4,39.604,141.941,168.27725892258013,,,,earthquake
4.9,25.6,33.318,141.868,555.7201837415741,,,,earthquake
4.7,10.0,38.2,144.803,330.0350569688218,,,,earthquake
5.1,52.7,40.099,142.559,242.67165479714214,,,,earthquake
4.6,33.5,36.665,140.379,187.227390298549,,,,earthquake
4.7,30.9,36.753,140.644,171.86800069360237,,,,earthquake
4.6,35.0,35.481,141.017,309.9900533648763,,,,earthquake
4.6,35.9,38.352,142.121,96.06390816143607,,,,earthquake
5.1,30.2,35.508,140.913,307.1487094175482,,,,earthquake
4.8,44.8,38.664,142.291,118.6489782785337,,,,earthquake
4.6,37.5,37.379,137.266,344.64797016660833,,,,earthquake
4.8,28.1,31.611,141.877,744.3637401835177,,,,earthquake
4.8,86.1,36.347,139.927,234.72321839113258,,,,earthquake
4.8,14.2,38.433,142.162,100.80637363656979,,,,earthquake
4.6,52.1,32.481,140.789,643.9291414856511,,,,earthquake
5.6,34.8,31.717,141.631,730.6090500141927,,,,earthquake
5.3,10.0,31.675,141.665,735.5054517426371,,,,earthquake
5.0,35.0,38.069,143.338,203.4065309068909,,,,earthquake
4.5,10.0,37.005,144.574,342.60832164438335,,,,earthquake
4.6,248.4,42.504,138.057,533.7376898855396,,,,earthquake
5.1,47.6,35.308,137.188,474.4060205784974,,,,earthquake
4.5,10.0,33.298,141.539,554.6651361714862,,,,earthquake
5.0,10.7,37.754,143.651,237.05823760417212,,,,earthquake
4.7,26.0,35.783,140.573,279.3057157565457,,,,earthquake
4.7,39.5,38.176,142.352,116.37059627818556,,,,earthquake
4.8,49.0,36.193,140.809,231.6097513817773,,,,earthquake
4.6,67.4,36.515,140.548,199.51564230871023,,,,earthquake
4.9,22.4,38.052,144.186,277.395676308249,,,,earthquake
4.6,47.1,37.41,142.025,129.7246316730766,,,,earthquake
4.5,65.4,38.366,141.997,85.47636859049892,,,,earthquake
4.9,10.0,34.456,142.419,441.9375320722493,,,,earthquake
5.0,10.0,37.659,143.588,234.67818655115732,,,,earthquake
4.7,55.3,38.63,141.715,72.26693757626602,,,,earthquake
4.8,35.0,35.121,142.291,367.7550117438619,,,,earthquake
4.9,58.0,40.251,142.389,249.73084934481378,,,,earthquake
4.9,44.0,36.297,140.932,219.40877780920053,,,,earthquake
4.7,72.8,34.437,140.044,435.03268369624277,,,,earthquake
4.7,29.2,38.079,142.596,138.9301605698529,,,,earthquake
4.7,25.1,35.56,140.984,301.22696870396504,,,,earthquake
4.8,45.2,37.572,142.149,125.38741065121329,,,,earthquake
4.9,52.6,38.016,141.85,77.42235793798737,,,,earthquake
5.2,17.1,36.158,141.805,244.657261243724,,,,earthquake
4.6,64.3,38.18,141.791,67.62893854055969,,,,earthquake
4.5,35.0,35.208,142.417,362.2272087401949,,,,earthquake
4.9,18.8,35.132,142.323,367.47634632117325,,,,earthquake
4.6,35.0,33.391,141.894,548.0052854354292,,,,earthquake
4.9,53.2,37.366,141.536,109.96087399002843,,,,earthquake
4.6,28.5,38.901,141.893,103.11309774045479,,,,earthquake
5.2,30.9,35.257,140.152,343.80411691663573,,,,earthquake
4.9,17.9,36.174,140.986,232.9568521376945,,,,earthquake
4.8,69.5,38.226,141.646,54.429307596789705,,,,earthquake
4.5,15.2,37.033,142.075,165.6060009852495,,,,earthquake
4.9,29.6,39.61,143.553,264.63698648758515,,,,earthquake
4.5,56.7,33.148,140.833,569.6706395774744,,,,earthquake
4.5,57.7,37.715,141.887,97.45124472973244,,,,earthquake
4.5,6.2,37.878,144.921,343.75850135617173,,,,earthquake
4.6,24.2,38.057,144.342,290.9281738510217,,,,earthquake
4.7,63.7,38.669,141.915,89.34442716621675,,,,earthquake
4.7,15.2,36.68,142.312,210.01338403697147,,,,earthquake
4.6,58.2,36.464,140.757,202.07807793201837,,,,earthquake
4.7,41.8,37.625,141.786,97.85805992193808,,,,earthquake
4.5,45.1,37.7,141.558,78.62243001760217,,,,earthquake
4.8,51.7,38.845,142.078,111.74392246438275,,,,earthquake
4.5,54.3,37.619,138.292,250.30809046580737,,,,earthquake
4.7,37.8,37.129,142.332,171.12171097179765,,,,earthquake
4.7,35.0,35.276,140.561,335.3401547583374,,,,earthquake
6.2,38.0,41.898,142.639,426.2437851452929,,,,earthquake
4.7,73.6,35.926,140.393,266.4691288210338,,,,earthquake
6.1,34.0,37.365,141.368,104.91447430663223,,,,earthquake
4.8,39.0,35.205,141.024,340.67903034622225,,,,earthquake
4.5,46.8,38.437,142.057,91.90379627613366,,,,earthquake
4.6,35.0,37.624,144.185,286.19084129350347,,,,earthquake
4.7,48.5,37.816,142.19,113.76001271858647,,,,earthquake
4.5,44.1,39.757,142.114,190.35007544831342,,,,earthquake
4.8,36.1,36.787,140.428,172.97622766216077,,,,earthquake
5.0,32.0,36.775,140.378,175.63165307837804,,,,earthquake
4.8,43.2,35.591,140.824,298.293564017396,,,,earthquake
4.9,62.1,35.371,140.625,324.18177322665014,,,,earthquake
4.8,58.6,37.8,141.706,79.20563603182194,,,,earthquake
4.6,35.0,39.14,142.161,138.19988360364667,,,,earthquake
4.6,43.9,37.478,141.846,113.68224274837806,,,,earthquake
4.8,35.0,39.668,143.148,240.59040593968643,,,,earthquake
4.5,39.7,34.115,141.563,464.39412332768916,,,,earthquake
4.8,6.8,35.879,136.336,493.5309725161232,,,,earthquake
5.0,33.5,35.671,141.633,293.86491554917905,,,,earthquake
5.0,60.9,38.82,141.912,98.51776430574978,,,,earthquake
4.7,29.4,39.686,143.335,254.35080342794978,,,,earthquake
4.7,32.4,34.117,141.595,464.47992864246964,,,,earthquake
4.7,35.0,34.186,141.89,460.5603923880896,,,,earthquake
4.7,26.6,34.168,141.638,459.2873797918032,,,,earthquake
4.9,40.7,34.147,141.556,460.789024264467,,,,earthquake
4.8,48.3,37.088,142.458,182.0428211076726,,,,earthquake
4.9,36.9,34.188,141.614,456.82508237358763,,,,earthquake
5.3,39.3,34.14,141.468,460.81634618019314,,,,earthquake
4.8,30.0,37.303,141.545,116.70596845277197,,,,earthquake
4.7,65.0,35.012,139.989,373.74415565681466,,,,earthquake
4.8,53.5,37.193,141.533,127.68987258789755,,,,earthquake
4.9,35.0,39.725,143.389,260.65677083477686,,,,earthquake
5.1,14.8,39.667,143.371,255.53125950383534,,,,earthquake
4.7,14.2,32.391,141.702,656.4535330155254,,,,earthquake
4.6,10.0,37.585,144.037,274.88325471112915,,,,earthquake
4.5,35.0,37.762,142.556,145.46971439330684,,,,earthquake
4.8,37.1,36.281,140.881,221.40061778389043,,,,earthquake
5.0,36.3,37.4,142.762,180.5485343157703,,,,earthquake
4.9,29.2,37.567,144.18,287.52471787803205,,,,earthquake
5.0,21.9,37.651,143.962,266.4729585054426,,,,earthquake
5.2,35.0,31.36,142.217,775.8683973163177,,,,earthquake
4.6,41.4,37.014,141.158,140.01717807547269,,,,earthquake
4.5,47.0,37.081,140.565,138.14472114144047,,,,earthquake
4.7,8.7,38.194,144.908,339.2312856211927,,,,earthquake
4.6,12.6,36.869,139.277,218.99903127559222,,,,earthquake
4.5,10.0,37.837,144.287,289.6018591326935,,,,earthquake
4.8,41.2,39.65,143.241,245.53934385873086,,,,earthquake
4.8,33.5,37.84,144.183,280.56470763083286,,,,earthquake
4.5,27.6,36.911,140.359,161.98520823039283,,,,earthquake
4.8,54.6,35.568,140.586,302.84035463965347,,,,earthquake
4.6,182.8,42.045,139.847,431.65225963386894,,,,earthquake
4.8,19.1,35.973,141.138,255.47742137234934,,,,earthquake
5.0,82.5,35.814,139.934,289.62417214247813,,,,earthquake
4.6,35.0,36.794,141.878,180.41127407277406,,,,earthquake
4.6,21.0,36.275,142.1,241.23643313748258,,,,earthquake
4.7,76.0,39.014,141.626,97.92716871690035,,,,earthquake
5.0,20.5,35.941,141.642,264.5556851593212,,,,earthquake
4.7,34.0,36.146,141.53,240.2411698288707,,,,earthquake
4.7,22.1,39.87,143.756,295.4100980853788,,,,earthquake
4.7,10.0,39.877,143.631,287.3494014021274,,,,earthquake
4.8,41.1,35.125,141.534,352.50481298891367,,,,earthquake
4.9,72.8,35.9,140.308,270.96777583360023,,,,earthquake
4.8,31.2,38.783,142.418,133.97987741905186,,,,earthquake
4.5,10.0,34.771,142.77,419.00500652761286,,,,earthquake
4.5,37.8,35.277,142.763,366.9016677801539,,,,earthquake
4.9,10.0,37.666,144.548,315.99193405568315,,,,earthquake
4.9,36.7,36.572,142.496,229.05849603153527,,,,earthquake
4.9,58.2,38.239,141.857,72.7156123992912,,,,earthquake
4.7,2.9,35.193,141.517,344.8094741101379,,,,earthquake
4.5,33.6,35.461,141.86,320.92161055490226,,,,earthquake
4.5,35.0,38.3,141.925,78.62126054372877,,,,earthquake
4.5,42.2,38.76,141.79,86.09302780417168,,,,earthquake
4.6,51.6,37.759,139.868,116.14133406831213,,,,earthquake
4.7,68.1,37.534,141.452,89.88215445124014,,,,earthquake
4.8,21.3,37.657,144.531,314.769091752916,,,,earthquake
4.7,9.3,35.32,140.599,330.07818624736035,,,,earthquake
4.8,1.6,32.101,138.462,724.2127624908136,,,,earthquake
5.2,12.4,32.056,138.362,731.921100094229,,,,earthquake
4.7,35.0,37.115,143.929,285.89444932783186,,,,earthquake
5.0,37.1,37.026,140.971,138.27510623810088,,,,earthquake
4.6,17.7,39.502,143.357,243.99692013571735,,,,earthquake
4.7,63.9,37.065,141.173,134.4879262169067,,,,earthquake
4.6,58.7,38.585,141.874,81.88059710762487,,,,earthquake
4.7,26.4,40.312,143.697,323.21655242093937,,,,earthquake
6.1,187.0,43.892,142.479,637.0048148844484,,,,earthquake
4.7,24.5,37.584,141.825,103.53962198371539,,,,earthquake
4.8,5.0,36.939,143.439,258.99142409778125,,,,earthquake
4.6,37.2,36.671,142.166,204.2097509874187,,,,earthquake
4.6,33.9,37.113,140.479,137.20753758553064,,,,earthquake
4.5,51.2,39.555,143.457,254.40135838550623,,,,earthquake
4.5,55.7,36.813,141.063,161.9120550500827,,,,earthquake
4.7,10.0,30.231,142.23,900.5708507794232,,,,earthquake
4.7,42.9,38.244,142.07,91.27721654444039,,,,earthquake
4.7,61.0,38.638,142.021,95.94685417445707,,,,earthquake
4.7,57.3,38.366,142.28,110.01159372781416,,,,earthquake
4.9,29.9,39.527,143.503,256.0232070496197,,,,earthquake
4.5,45.8,36.673,141.701,187.20051645548455,,,,earthquake
5.0,35.4,37.744,141.89,95.64266690554742,,,,earthquake
4.8,35.0,36.085,141.934,255.8269521613313,,,,earthquake
4.5,71.2,42.122,142.35,442.9705930761197,,,,earthquake
4.6,52.3,37.415,141.449,101.97432135205138,,,,earthquake
4.9,70.7,35.686,140.251,295.30798927949127,,,,earthquake
4.8,21.2,39.724,143.356,258.35986751192286,,,,earthquake
4.9,26.3,37.641,142.762,167.51941283871213,,,,earthquake
4.6,19.3,37.69,144.479,309.47067362687613,,,,earthquake
4.8,44.9,35.83,141.312,272.37436384428787,,,,earthquake
5.0,35.0,37.765,144.421,302.69936012211514,,,,earthquake
4.7,35.0,36.438,142.753,254.485762435114,,,,earthquake
4.5,55.3,37.986,141.912,83.70799463116407,,,,earthquake
4.8,25.5,36.551,143.472,288.40911637179727,,,,earthquake
4.8,12.2,38.108,144.745,325.57812467374293,,,,earthquake
5.6,46.0,37.547,141.257,82.79891221221446,,,,earthquake
4.8,77.2,36.281,140.207,232.58148606787233,,,,earthquake
4.7,64.7,35.894,140.222,273.5034828802254,,,,earthquake
4.7,35.5,34.659,141.956,409.9256862412969,,,,earthquake
5.3,46.0,41.631,141.964,382.3228005267626,,,,earthquake
4.9,10.0,36.381,137.539,372.8928255262335,,,,earthquake
4.6,35.0,38.25,142.644,141.36299036570375,,,,earthquake
4.8,29.5,30.979,141.87,814.2551141986327,,,,earthquake
5.2,13.1,36.49,137.384,377.6151841878712,,,,earthquake
5.3,10.0,36.478,137.593,362.76848299907033,,,,earthquake
4.7,45.5,40.168,141.869,223.34132289660778,,,,earthquake
4.9,40.8,40.113,142.023,222.36447794163377,,,,earthquake
4.5,10.0,37.094,143.987,291.53489894764647,,,,earthquake
4.6,15.8,37.88,144.773,330.8805265102971,,,,earthquake
4.5,10.0,37.098,144.046,295.9826738769717,,,,earthquake
4.7,48.0,37.302,141.208,108.69808526487725,,,,earthquake
4.8,35.0,35.372,140.846,322.5035177559039,,,,earthquake
4.8,14.3,35.53,140.921,304.68124316451286,,,,earthquake
4.9,27.9,37.373,141.399,104.88265481577584,,,,earthquake
4.9,14.5,38.41,144.444,298.5777455814042,,,,earthquake
4.7,45.1,35.366,140.857,323.1231043738971,,,,earthquake
5.0,10.0,39.147,143.523,237.71404305413796,,,,earthquake
4.5,41.2,36.79,140.433,172.52425631051372,,,,earthquake
4.9,37.7,39.897,143.251,263.97149786281113,,,,earthquake
4.7,29.8,37.098,140.955,130.33307476959948,,,,earthquake
4.7,24.3,36.078,141.933,256.53924034313343,,,,earthquake
4.6,2.4,36.057,141.977,259.99926526318285,,,,earthquake
5.1,43.5,37.147,140.65,129.02884004598775,,,,earthquake
4.7,38.2,37.416,141.284,97.51401622164661,,,,earthquake
4.7,35.0,35.463,142.865,352.2977151804983,,,,earthquake
4.5,10.0,38.035,144.908,340.4931001939897,,,,earthquake
4.8,63.7,40.123,142.499,242.15078438366155,,,,earthquake
4.9,40.9,37.733,142.148,115.02141908853704,,,,earthquake
4.7,38.4,36.895,140.586,157.58323955869167,,,,earthquake
4.6,53.1,36.627,140.537,187.57497486276733,,,,earthquake
4.7,23.5,42.145,142.581,450.78786462641904,,,,earthquake
4.6,35.0,36.755,140.595,172.54809879520795,,,,earthquake
4.9,39.9,41.93,144.042,481.15086820428155,,,,earthquake
4.7,23.4,35.178,141.39,345.2156235331779,,,,earthquake
4.5,47.5,38.825,142.378,132.91817863710088,,,,earthquake
4.9,35.0,39.66,143.034,232.57577060632934,,,,earthquake
5.2,61.7,39.352,141.85,140.05494365130485,,,,earthquake
5.0,27.8,36.762,140.435,175.44473110101623,,,,earthquake
4.5,19.7,35.418,141.042,316.9980622079793,,,,earthquake
4.9,35.7,37.375,141.401,104.72658084055354,,,,earthquake
4.5,48.0,36.789,141.249,165.72639750147795,,,,earthquake
5.1,42.5,36.774,140.324,177.34040999699678,,,,earthquake
4.9,65.9,38.551,141.678,64.96793613533971,,,,earthquake
4.6,10.0,37.429,143.678,250.94092594087172,,,,earthquake
4.5,35.0,37.246,142.79,192.36769578599282,,,,earthquake
5.4,54.4,37.844,141.404,57.72130588701892,,,,earthquake
4.5,43.2,37.233,141.975,142.26587076920146,,,,earthquake
5.1,69.4,42.036,142.315,432.9854308480248,,,,earthquake
5.6,10.0,39.845,143.052,247.67015523953532,,,,earthquake
5.2,22.1,40.248,143.226,290.39490879609986,,,,earthquake
4.8,59.6,38.307,141.872,74.03717246824894,,,,earthquake
4.6,36.9,40.319,143.097,289.39456829001796,,,,earthquake
4.7,52.9,39.944,143.207,264.8247267706174,,,,earthquake
5.7,30.0,40.265,142.657,262.67746556409526,,,,earthquake
5.3,30.0,40.291,142.861,274.81396921265264,,,,earthquake
4.5,10.0,36.198,143.527,319.47388870751615,,,,earthquake
4.7,35.7,40.242,143.139,285.0566068981763,,,,earthquake
5.7,37.7,40.242,143.145,285.3866161593915,,,,earthquake
5.8,40.7,40.077,143.15,271.9718481971786,,,,earthquake
5.9,18.0,40.239,143.008,277.73204404262486,,,,earthquake
4.9,35.0,40.245,143.368,298.2704867946285,,,,earthquake
5.7,35.0,40.235,143.24,290.10345464466445,,,,earthquake
5.1,35.0,40.164,143.397,293.5139058481117,,,,earthquake
4.9,35.0,40.555,142.083,269.96497015411563,,,,earthquake
6.7,30.0,40.273,142.779,269.17033292365414,,,,earthquake
4.7,54.5,38.273,141.986,83.88570714234895,,,,earthquake
4.9,45.6,35.443,140.808,314.8074481136463,,,,earthquake
4.5,53.4,34.129,135.507,675.8133210226922,,,,earthquake
4.8,32.7,36.307,141.53,222.66705313681734,,,,earthquake
4.7,10.0,36.213,141.629,234.7603468416786,,,,earthquake
4.7,45.0,36.591,141.598,193.29825051010548,,,,earthquake
4.8,35.0,39.841,142.183,201.386792513795,,,,earthquake
6.1,28.0,36.256,141.338,225.51913707616274,,,,earthquake
4.8,60.7,37.745,141.76,86.82197322620789,,,,earthquake
4.5,24.8,39.81,143.592,280.1878020933175,,,,earthquake
4.7,36.6,36.744,140.522,175.26066360651612,,,,earthquake
4.7,60.9,38.79,142.318,126.51737490377505,,,,earthquake
4.8,35.0,35.213,141.088,339.83564916807035,,,,earthquake
4.6,53.0,38.926,142.374,138.13523832021235,,,,earthquake
5.0,20.0,35.69,143.329,352.2589084107805,,,,earthquake
4.7,63.6,36.535,140.908,193.06699285899543,,,,earthquake
4.7,91.2,42.676,142.439,504.41875808441796,,,,earthquake
4.6,37.9,35.508,141.098,307.0553714371678,,,,earthquake
4.8,15.1,36.709,142.294,206.4307884863997,,,,earthquake
4.8,35.2,36.157,141.674,241.7480288719812,,,,earthquake
4.7,71.6,35.525,139.938,320.0376616347454,,,,earthquake
4.7,24.4,36.32,141.801,227.30377932465169,,,,earthquake
4.8,30.8,36.738,142.22,200.20549858136434,,,,earthquake
4.9,57.9,36.473,140.551,204.03063654710522,,,,earthquake
4.7,39.5,39.811,142.185,198.59583483717233,,,,earthquake
4.6,10.0,37.09,142.217,167.875802392332,,,,earthquake
5.1,37.0,37.238,141.835,134.93417636563802,,,,earthquake
4.7,35.0,36.971,143.247,243.13530475026215,,,,earthquake
4.5,72.6,38.199,142.178,100.99528441180406,,,,earthquake
5.1,7.7,42.238,142.424,457.02233617914806,,,,earthquake
4.7,10.0,37.258,144.124,294.6638347011129,,,,earthquake
4.6,43.1,39.23,140.453,117.83324975563058,,,,earthquake
5.0,24.1,39.962,143.477,283.163980440569,,,,earthquake
4.7,14.9,36.581,141.692,196.6958755999524,,,,earthquake
4.8,17.5,42.238,142.522,459.24996592175995,,,,earthquake
4.6,26.6,36.678,141.632,184.81776676640158,,,,earthquake
5.2,21.0,36.661,141.594,185.69490769982295,,,,earthquake
4.6,21.7,40.016,143.536,290.8967365794397,,,,earthquake
4.5,7.2,34.679,142.791,429.2367896011351,,,,earthquake
4.5,10.0,34.763,142.736,418.7156870572423,,,,earthquake
5.1,10.0,36.51,142.622,241.13650068045993,,,,earthquake
4.5,50.2,37.573,141.412,84.48527089062001,,,,earthquake
4.6,35.0,35.348,141.348,326.04715874239724,,,,earthquake
4.6,35.0,37.553,141.53,91.0879758484301,,,,earthquake
4.9,36.0,38.345,142.363,117.04431401400753,,,,earthquake
4.5,35.0,37.378,142.199,142.97490957035214,,,,earthquake
5.0,100.8,35.79,139.358,312.8299859708589,,,,earthquake
4.9,61.1,35.653,140.569,293.6718261231299,,,,earthquake
4.7,23.3,36.841,142.057,182.97329191920127,,,,earthquake
4.6,47.3,39.063,142.268,139.4371258731575,,,,earthquake
4.6,21.2,37.36,142.781,184.3948469043669,,,,earthquake
4.8,32.3,36.399,141.909,222.11054240983339,,,,earthquake
4.7,71.6,35.459,139.935,327.1323954439443,,,,earthquake
4.7,50.6,38.395,141.735,63.49086042991369,,,,earthquake
4.9,27.6,36.308,142.571,257.36238676023567,,,,earthquake
4.9,151.1,39.194,140.425,115.29613974110568,,,,earthquake
4.7,99.3,42.452,142.125,474.38146556093415,,,,earthquake
4.7,31.4,39.749,143.323,257.88088145308467,,,,earthquake
4.6,35.0,38.195,143.628,227.49082763687468,,,,earthquake
4.7,24.0,36.601,140.868,185.9688182782831,,,,earthquake
4.7,10.0,36.439,142.583,245.6718169550938,,,,earthquake
4.5,15.6,36.072,141.943,257.4522712896768,,,,earthquake
4.6,36.9,37.218,142.161,153.7112317470017,,,,earthquake
4.7,23.7,34.036,135.347,693.5746130287631,,,,earthquake
4.9,35.0,37.068,141.103,133.69878065961126,,,,earthquake
4.5,167.9,32.792,139.393,626.611310780796,,,,earthquake
4.5,62.6,40.126,142.459,240.64604783550607,,,,earthquake
4.6,35.0,36.803,141.255,164.24508567345953,,,,earthquake
4.7,31.7,37.039,141.267,138.39558615131497,,,,earthquake
4.7,10.0,36.706,143.867,305.0505037829539,,,,earthquake
4.5,76.3,38.908,141.877,102.63495033300437,,,,earthquake
4.7,46.4,39.773,142.172,194.39829400313937,,,,earthquake
5.0,19.6,36.106,143.452,322.54975079337083,,,,earthquake
4.5,39.2,36.389,141.852,221.43924239552302,,,,earthquake
4.6,26.5,36.973,142.349,185.3505613089879,,,,earthquake
4.5,29.5,36.782,141.799,178.8553643167931,,,,earthquake
4.5,58.1,36.829,141.013,160.10200858022452,,,,earthquake
4.8,66.5,42.096,142.465,442.7762697669002,,,,earthquake
4.8,57.1,37.208,140.945,118.16567203037172,,,,earthquake
4.5,36.9,36.009,141.999,265.688994600573,,,,earthquake
4.6,20.5,36.167,141.963,248.02276674780384,,,,earthquake
4.7,31.9,36.204,141.748,238.34493066743963,,,,earthquake
4.9,28.6,36.005,141.853,262.1992125615001,,,,earthquake
5.9,12.0,36.083,141.688,250.0430273221965,,,,earthquake
4.7,17.8,36.044,141.897,259.1687783789934,,,,earthquake
4.7,80.8,36.038,140.008,263.9185398981774,,,,earthquake
4.6,10.0,36.843,143.97,304.15458007262805,,,,earthquake
4.7,26.6,42.693,143.283,527.6572406602439,,,,earthquake
4.7,65.5,37.06,141.101,134.5783426253239,,,,earthquake
4.6,26.5,36.862,140.427,165.07164064229053,,,,earthquake
4.9,62.6,38.638,141.885,85.39366703954144,,,,earthquake
4.7,48.3,38.61,141.847,81.01573968725435,,,,earthquake
4.5,91.9,35.181,139.981,355.72625595509555,,,,earthquake
4.9,35.0,36.253,141.801,234.4257382783682,,,,earthquake
4.5,59.2,38.197,141.737,62.69034431400378,,,,earthquake
4.5,10.0,37.541,144.293,297.89658274372425,,,,earthquake
6.2,47.0,37.671,141.652,86.24583091117759,,,,earthquake
4.5,40.9,39.093,141.969,122.93020168225706,,,,earthquake
4.6,6.7,37.68,144.606,320.61084748347423,,,,earthquake
4.8,10.0,36.769,144.061,315.41190823059065,,,,earthquake
4.6,40.0,36.067,142.041,260.84751837185047,,,,earthquake
4.8,35.0,36.766,143.713,290.016740169706,,,,earthquake
4.6,93.2,36.21,139.86,251.08264929672472,,,,earthquake
4.5,10.0,36.096,142.167,261.9215323669062,,,,earthquake
6.1,9.0,36.765,143.77,294.2035561467631,,,,earthquake
4.8,35.0,35.487,140.793,310.00983731994717,,,,earthquake
4.6,39.8,35.427,140.897,316.19914676851926,,,,earthquake
4.6,39.5,38.368,142.078,92.51546870764555,,,,earthquake
5.0,42.0,38.395,142.093,94.19786473718835,,,,earthquake
4.6,88.9,36.022,139.638,278.4352467308454,,,,earthquake
5.3,49.9,40.138,142.307,235.3652975004536,,,,earthquake
4.5,39.5,38.368,142.251,107.51527337463496,,,,earthquake
4.6,36.6,37.204,142.031,147.7915495472331,,,,earthquake
5.0,25.8,38.072,143.491,216.66731299262668,,,,earthquake
4.6,18.8,36.773,140.433,174.3286312724418,,,,earthquake
4.7,57.6,37.064,141.356,137.09687820600436,,,,earthquake
4.8,73.8,36.095,139.956,259.60338562810193,,,,earthquake
4.8,35.0,39.867,143.177,257.072651150438,,,,earthquake
4.6,10.0,37.463,142.843,183.0087693798857,,,,earthquake
4.7,45.0,37.153,140.842,125.11231973156725,,,,earthquake
4.6,17.5,35.001,141.059,363.3753623902089,,,,earthquake
4.8,35.0,37.056,141.132,135.18506594958245,,,,earthquake
4.8,29.9,38.421,142.221,105.65678790309087,,,,earthquake
4.6,23.6,36.703,142.325,208.4858841784079,,,,earthquake
5.0,6.1,34.398,137.962,510.3528036285428,,,,earthquake
5.8,44.0,37.034,140.893,137.7950906361218,,,,earthquake
4.5,10.0,36.815,142.436,203.97058122891755,,,,earthquake
5.2,44.4,38.363,142.039,89.07425710730033,,,,earthquake
4.7,35.0,36.059,142.326,271.40641845044684,,,,earthquake
4.7,17.3,36.23,141.179,227.11298363458243,,,,earthquake
4.5,58.9,39.098,142.376,149.16397614805769,,,,earthquake
4.8,62.6,34.056,135.528,680.162130507359,,,,earthquake
4.8,18.2,36.167,141.27,234.71312890666485,,,,earthquake
4.6,67.9,38.812,142.134,113.79604105088607,,,,earthquake
4.6,52.7,38.724,141.879,89.91161984825526,,,,earthquake
4.6,68.1,39.948,142.642,233.0709411864756,,,,earthquake
4.9,7.5,36.521,142.385,228.4722992578401,,,,earthquake
4.6,93.2,42.702,142.849,516.4818807218436,,,,earthquake
4.6,59.0,37.438,141.404,98.18761920461527,,,,earthquake
4.6,51.2,38.727,142.297,121.84821734665609,,,,earthquake
4.5,35.0,37.136,140.869,126.70798162497098,,,,earthquake
4.9,406.2,31.563,137.798,801.4510920024603,,,,earthquake
4.7,35.1,36.749,140.293,180.90973975139391,,,,earthquake
4.6,20.4,39.355,143.67,259.0287892987499,,,,earthquake
4.9,40.0,36.338,141.823,225.99394128531856,,,,earthquake
4.8,43.2,37.751,142.405,133.90287645073118,,,,earthquake
4.5,56.1,37.151,141.178,125.01926660332711,,,,earthquake
5.3,25.5,35.245,140.99,336.24575031216784,,,,earthquake
4.7,36.3,37.499,143.973,272.4890912330804,,,,earthquake
4.8,36.6,37.126,140.836,128.1580061500698,,,,earthquake
5.0,54.2,40.131,142.312,234.88391185369997,,,,earthquake
4.7,73.9,34.404,140.128,437.18692230422675,,,,earthquake
4.6,10.0,35.714,140.876,284.38913057828313,,,,earthquake
4.6,48.5,39.723,142.738,219.21455525918716,,,,earthquake
4.5,8.9,37.148,141.289,126.77089281175512,,,,earthquake
4.6,30.9,35.538,141.844,312.2549394321423,,,,earthquake
4.9,68.9,35.75,140.197,289.5648249877335,,,,earthquake
4.7,70.4,35.792,140.191,285.1827658468791,,,,earthquake
4.6,24.9,36.843,141.131,158.81628345116667,,,,earthquake
5.9,13.0,34.631,138.433,466.1813831167426,,,,earthquake
5.7,40.0,39.837,142.083,196.85038647955406,,,,earthquake
4.5,35.0,37.578,143.533,232.9941997926281,,,,earthquake
4.7,49.4,38.685,142.011,97.50447525356975,,,,earthquake
4.7,16.8,36.736,141.672,179.73756040763416,,,,earthquake
4.6,49.8,38.799,142.23,120.2461977117223,,,,earthquake
5.5,32.4,41.795,142.826,420.9808772984154,,,,earthquake
4.5,24.9,36.72,140.98,172.26465181156783,,,,earthquake
4.5,56.0,38.642,141.928,88.89996406885959,,,,earthquake
4.6,60.4,39.007,142.32,139.2347304573073,,,,earthquake
4.6,70.3,41.023,141.98,316.97232199465134,,,,earthquake
4.6,14.7,38.027,143.578,224.84618993241455,,,,earthquake
4.7,20.6,38.016,143.52,219.98127400861188,,,,earthquake
6.3,38.0,36.942,140.955,147.66259413734826,,,,earthquake
5.0,35.0,34.825,141.601,386.37064128327177,,,,earthquake
4.8,10.0,36.073,142.256,267.4052794812007,,,,earthquake
4.6,10.0,35.53,142.73,340.1704171760912,,,,earthquake
4.5,32.7,35.734,141.137,282.0319355957935,,,,earthquake
4.5,26.1,38.343,142.442,123.90686864083398,,,,earthquake
